cellIndex	x	z	P	Q	matNum	fixed
3940	19.75	19.75	-9.75	0	47	false
3941	20.25	19.75	-9.75	0	27	false
3942	20.75	19.75	-9.75	0	49	false
3943	21.25	19.75	-9.75	0	48	false
3944	21.75	19.75	-9.75	0	64	false
3945	22.25	19.75	-9.75	0	40	false
3946	22.75	19.75	-9.75	0	28	false
3947	23.25	19.75	-9.75	0	22	false
3948	23.75	19.75	-9.75	0	23	false
3949	24.25	19.75	-9.75	0	23	false
3950	24.75	19.75	-9.75	0	11	false
3951	25.25	19.75	-9.75	0	1	false
3952	25.75	19.75	-9.75	0	1	false
3953	26.25	19.75	-9.75	0	4	false
3954	26.75	19.75	-9.75	0	15	false
3955	27.25	19.75	-9.75	0	45	false
3956	27.75	19.75	-9.75	0	49	false
3957	28.25	19.75	-9.75	0	67	false
3958	28.75	19.75	-9.75	0	75	false
3959	29.25	19.75	-9.75	0	93	false
3960	29.75	19.75	-9.75	0	97	false
3961	30.25	19.75	-9.75	0	94	false
3962	30.75	19.75	-9.75	0	99	false
3963	31.25	19.75	-9.75	0	99	false
3964	31.75	19.75	-9.75	0	99	false
3965	32.25	19.75	-9.75	0	41	false
3966	32.75	19.75	-9.75	0	71	false
3967	33.25	19.75	-9.75	0	48	false
3968	33.75	19.75	-9.75	0	46	false
3969	34.25	19.75	-9.75	0	16	false
3970	34.75	19.75	-9.75	0	72	false
3971	35.25	19.75	-9.75	0	48	false
3972	35.75	19.75	-9.75	0	50	false
3973	36.25	19.75	-9.75	0	40	false
3974	36.75	19.75	-9.75	0	40	false
3975	37.25	19.75	-9.75	0	56	false
3976	37.75	19.75	-9.75	0	49	false
3977	38.25	19.75	-9.75	0	50	false
3978	38.75	19.75	-9.75	0	50	false
3979	39.25	19.75	-9.75	0	67	false
3980	39.75	19.75	-9.75	0	77	false
3981	40.25	19.75	-9.75	0	45	false
3982	40.75	19.75	-9.75	0	74	false
3983	41.25	19.75	-9.75	0	49	false
3984	41.75	19.75	-9.75	0	20	false
3985	42.25	19.75	-9.75	0	33	false
3986	42.75	19.75	-9.75	0	35	false
3987	43.25	19.75	-9.75	0	12	false
3988	43.75	19.75	-9.75	0	17	false
3989	44.25	19.75	-9.75	0	27	false
3990	44.75	19.75	-9.75	0	67	false
3991	45.25	19.75	-9.75	0	50	false
3992	45.75	19.75	-9.75	0	26	false
3993	46.25	19.75	-9.75	0	26	false
3994	46.75	19.75	-9.75	0	42	false
3995	47.25	19.75	-9.75	0	42	false
3996	47.75	19.75	-9.75	0	20	false
3997	48.25	19.75	-9.75	0	22	false
3998	48.75	19.75	-9.75	0	38	false
3999	49.25	19.75	-9.75	0	23	false
4000	49.75	19.75	-9.75	0	26	false
4001	0.25	20.25	-10.25	0	18	false
4002	0.75	20.25	-10.25	0	22	false
4003	1.25	20.25	-10.25	0	36	false
4004	1.75	20.25	-10.25	0	44	false
4005	2.25	20.25	-10.25	0	15	false
4006	2.75	20.25	-10.25	0	21	false
4007	3.25	20.25	-10.25	0	6	false
4008	3.75	20.25	-10.25	0	27	false
4009	4.25	20.25	-10.25	0	21	false
4010	4.75	20.25	-10.25	0	13	false
4011	5.25	20.25	-10.25	0	11	false
4012	5.75	20.25	-10.25	0	40	false
4013	6.25	20.25	-10.25	0	78	false
4014	6.75	20.25	-10.25	0	55	false
4015	7.25	20.25	-10.25	0	38	false
4016	7.75	20.25	-10.25	0	25	false
4017	8.25	20.25	-10.25	0	53	false
4018	8.75	20.25	-10.25	0	56	false
4019	9.25	20.25	-10.25	0	45	false
4020	9.75	20.25	-10.25	0	12	false
4021	10.25	20.25	-10.25	0	9	false
4022	10.75	20.25	-10.25	0	9	false
4023	11.25	20.25	-10.25	0	52	false
4024	11.75	20.25	-10.25	0	22	false
4025	12.25	20.25	-10.25	0	43	false
4026	12.75	20.25	-10.25	0	43	false
4027	13.25	20.25	-10.25	0	32	false
4028	13.75	20.25	-10.25	0	12	false
4029	14.25	20.25	-10.25	0	3	false
4030	14.75	20.25	-10.25	0	18	false
4031	15.25	20.25	-10.25	0	17	false
4032	15.75	20.25	-10.25	0	24	false
4033	16.25	20.25	-10.25	0	42	false
4034	16.75	20.25	-10.25	0	31	false
4035	17.25	20.25	-10.25	0	91	false
4036	17.75	20.25	-10.25	0	91	false
4037	18.25	20.25	-10.25	0	77	false
4038	18.75	20.25	-10.25	0	57	false
4039	19.25	20.25	-10.25	0	60	false
4040	19.75	20.25	-10.25	0	43	false
4041	20.25	20.25	-10.25	0	30	false
4042	20.75	20.25	-10.25	0	51	false
4043	21.25	20.25	-10.25	0	48	false
4044	21.75	20.25	-10.25	0	64	false
4045	22.25	20.25	-10.25	0	40	false
4046	22.75	20.25	-10.25	0	28	false
4047	23.25	20.25	-10.25	0	24	false
4048	23.75	20.25	-10.25	0	23	false
4049	24.25	20.25	-10.25	0	23	false
4050	24.75	20.25	-10.25	0	39	false
4051	25.25	20.25	-10.25	0	2	false
4052	25.75	20.25	-10.25	0	1	false
4053	26.25	20.25	-10.25	0	4	false
4054	26.75	20.25	-10.25	0	39	false
4055	27.25	20.25	-10.25	0	45	false
4056	27.75	20.25	-10.25	0	63	false
4057	28.25	20.25	-10.25	0	65	false
4058	28.75	20.25	-10.25	0	79	false
4059	29.25	20.25	-10.25	0	97	false
4060	29.75	20.25	-10.25	0	99	false
4061	30.25	20.25	-10.25	0	94	false
4062	30.75	20.25	-10.25	0	99	false
4063	31.25	20.25	-10.25	0	94	false
4064	31.75	20.25	-10.25	0	94	false
4065	32.25	20.25	-10.25	0	71	false
4066	32.75	20.25	-10.25	0	71	false
4067	33.25	20.25	-10.25	0	71	false
4068	33.75	20.25	-10.25	0	83	false
4069	34.25	20.25	-10.25	0	49	false
4070	34.75	20.25	-10.25	0	49	false
4071	35.25	20.25	-10.25	0	37	false
4072	35.75	20.25	-10.25	0	58	false
4073	36.25	20.25	-10.25	0	38	false
4074	36.75	20.25	-10.25	0	48	false
4075	37.25	20.25	-10.25	0	56	false
4076	37.75	20.25	-10.25	0	46	false
4077	38.25	20.25	-10.25	0	36	false
4078	38.75	20.25	-10.25	0	28	false
4079	39.25	20.25	-10.25	0	67	false
4080	39.75	20.25	-10.25	0	77	false
4081	40.25	20.25	-10.25	0	49	false
4082	40.75	20.25	-10.25	0	74	false
4083	41.25	20.25	-10.25	0	49	false
4084	41.75	20.25	-10.25	0	20	false
4085	42.25	20.25	-10.25	0	33	false
4086	42.75	20.25	-10.25	0	7	false
4087	43.25	20.25	-10.25	0	14	false
4088	43.75	20.25	-10.25	0	29	false
4089	44.25	20.25	-10.25	0	27	false
4090	44.75	20.25	-10.25	0	55	false
4091	45.25	20.25	-10.25	0	50	false
4092	45.75	20.25	-10.25	0	41	false
4093	46.25	20.25	-10.25	0	41	false
4094	46.75	20.25	-10.25	0	58	false
4095	47.25	20.25	-10.25	0	58	false
4096	47.75	20.25	-10.25	0	20	false
4097	48.25	20.25	-10.25	0	22	false
4098	48.75	20.25	-10.25	0	13	false
4099	49.25	20.25	-10.25	0	23	false
4100	49.75	20.25	-10.25	0	23	false
4101	0.25	20.75	-10.75	0	2	false
4102	0.75	20.75	-10.75	0	17	false
4103	1.25	20.75	-10.75	0	45	false
4104	1.75	20.75	-10.75	0	44	false
4105	2.25	20.75	-10.75	0	44	false
4106	2.75	20.75	-10.75	0	21	false
4107	3.25	20.75	-10.75	0	6	false
4108	3.75	20.75	-10.75	0	27	false
4109	4.25	20.75	-10.75	0	34	false
4110	4.75	20.75	-10.75	0	13	false
4111	5.25	20.75	-10.75	0	11	false
4112	5.75	20.75	-10.75	0	40	false
4113	6.25	20.75	-10.75	0	73	false
4114	6.75	20.75	-10.75	0	55	false
4115	7.25	20.75	-10.75	0	67	false
4116	7.75	20.75	-10.75	0	43	false
4117	8.25	20.75	-10.75	0	53	false
4118	8.75	20.75	-10.75	0	22	false
4119	9.25	20.75	-10.75	0	45	false
4120	9.75	20.75	-10.75	0	3	false
4121	10.25	20.75	-10.75	0	9	false
4122	10.75	20.75	-10.75	0	9	false
4123	11.25	20.75	-10.75	0	52	false
4124	11.75	20.75	-10.75	0	50	false
4125	12.25	20.75	-10.75	0	43	false
4126	12.75	20.75	-10.75	0	6	false
4127	13.25	20.75	-10.75	0	32	false
4128	13.75	20.75	-10.75	0	12	false
4129	14.25	20.75	-10.75	0	16	false
4130	14.75	20.75	-10.75	0	16	false
4131	15.25	20.75	-10.75	0	30	false
4132	15.75	20.75	-10.75	0	24	false
4133	16.25	20.75	-10.75	0	42	false
4134	16.75	20.75	-10.75	0	57	false
4135	17.25	20.75	-10.75	0	57	false
4136	17.75	20.75	-10.75	0	85	false
4137	18.25	20.75	-10.75	0	38	false
4138	18.75	20.75	-10.75	0	57	false
4139	19.25	20.75	-10.75	0	76	false
4140	19.75	20.75	-10.75	0	43	false
4141	20.25	20.75	-10.75	0	30	false
4142	20.75	20.75	-10.75	0	51	false
4143	21.25	20.75	-10.75	0	61	false
4144	21.75	20.75	-10.75	0	64	false
4145	22.25	20.75	-10.75	0	36	false
4146	22.75	20.75	-10.75	0	23	false
4147	23.25	20.75	-10.75	0	23	false
4148	23.75	20.75	-10.75	0	29	false
4149	24.25	20.75	-10.75	0	23	false
4150	24.75	20.75	-10.75	0	39	false
4151	25.25	20.75	-10.75	0	2	false
4152	25.75	20.75	-10.75	0	1	false
4153	26.25	20.75	-10.75	0	31	false
4154	26.75	20.75	-10.75	0	39	false
4155	27.25	20.75	-10.75	0	45	false
4156	27.75	20.75	-10.75	0	63	false
4157	28.25	20.75	-10.75	0	71	false
4158	28.75	20.75	-10.75	0	79	false
4159	29.25	20.75	-10.75	0	97	false
4160	29.75	20.75	-10.75	0	98	false
4161	30.25	20.75	-10.75	0	100	false
4162	30.75	20.75	-10.75	0	99	false
4163	31.25	20.75	-10.75	0	94	false
4164	31.75	20.75	-10.75	0	97	false
4165	32.25	20.75	-10.75	0	71	false
4166	32.75	20.75	-10.75	0	71	false
4167	33.25	20.75	-10.75	0	83	false
4168	33.75	20.75	-10.75	0	83	false
4169	34.25	20.75	-10.75	0	54	false
4170	34.75	20.75	-10.75	0	49	false
4171	35.25	20.75	-10.75	0	37	false
4172	35.75	20.75	-10.75	0	58	false
4173	36.25	20.75	-10.75	0	42	false
4174	36.75	20.75	-10.75	0	48	false
4175	37.25	20.75	-10.75	0	46	false
4176	37.75	20.75	-10.75	0	46	false
4177	38.25	20.75	-10.75	0	25	false
4178	38.75	20.75	-10.75	0	28	false
4179	39.25	20.75	-10.75	0	28	false
4180	39.75	20.75	-10.75	0	59	false
4181	40.25	20.75	-10.75	0	49	false
4182	40.75	20.75	-10.75	0	75	false
4183	41.25	20.75	-10.75	0	54	false
4184	41.75	20.75	-10.75	0	36	false
4185	42.25	20.75	-10.75	0	33	false
4186	42.75	20.75	-10.75	0	7	false
4187	43.25	20.75	-10.75	0	14	false
4188	43.75	20.75	-10.75	0	26	false
4189	44.25	20.75	-10.75	0	58	false
4190	44.75	20.75	-10.75	0	55	false
4191	45.25	20.75	-10.75	0	58	false
4192	45.75	20.75	-10.75	0	67	false
4193	46.25	20.75	-10.75	0	50	false
4194	46.75	20.75	-10.75	0	71	false
4195	47.25	20.75	-10.75	0	42	false
4196	47.75	20.75	-10.75	0	42	false
4197	48.25	20.75	-10.75	0	45	false
4198	48.75	20.75	-10.75	0	7	false
4199	49.25	20.75	-10.75	0	23	false
4200	49.75	20.75	-10.75	0	46	false
4201	0.25	21.25	-11.25	0	8	false
4202	0.75	21.25	-11.25	0	32	false
4203	1.25	21.25	-11.25	0	21	false
4204	1.75	21.25	-11.25	0	44	false
4205	2.25	21.25	-11.25	0	43	false
4206	2.75	21.25	-11.25	0	13	false
4207	3.25	21.25	-11.25	0	6	false
4208	3.75	21.25	-11.25	0	27	false
4209	4.25	21.25	-11.25	0	69	false
4210	4.75	21.25	-11.25	0	38	false
4211	5.25	21.25	-11.25	0	20	false
4212	5.75	21.25	-11.25	0	55	false
4213	6.25	21.25	-11.25	0	73	false
4214	6.75	21.25	-11.25	0	55	false
4215	7.25	21.25	-11.25	0	67	false
4216	7.75	21.25	-11.25	0	63	false
4217	8.25	21.25	-11.25	0	53	false
4218	8.75	21.25	-11.25	0	15	false
4219	9.25	21.25	-11.25	0	5	false
4220	9.75	21.25	-11.25	0	3	false
4221	10.25	21.25	-11.25	0	9	false
4222	10.75	21.25	-11.25	0	14	false
4223	11.25	21.25	-11.25	0	52	false
4224	11.75	21.25	-11.25	0	50	false
4225	12.25	21.25	-11.25	0	43	false
4226	12.75	21.25	-11.25	0	6	false
4227	13.25	21.25	-11.25	0	8	false
4228	13.75	21.25	-11.25	0	4	false
4229	14.25	21.25	-11.25	0	16	false
4230	14.75	21.25	-11.25	0	31	false
4231	15.25	21.25	-11.25	0	30	false
4232	15.75	21.25	-11.25	0	22	false
4233	16.25	21.25	-11.25	0	15	false
4234	16.75	21.25	-11.25	0	33	false
4235	17.25	21.25	-11.25	0	67	false
4236	17.75	21.25	-11.25	0	74	false
4237	18.25	21.25	-11.25	0	78	false
4238	18.75	21.25	-11.25	0	82	false
4239	19.25	21.25	-11.25	0	76	false
4240	19.75	21.25	-11.25	0	39	false
4241	20.25	21.25	-11.25	0	30	false
4242	20.75	21.25	-11.25	0	56	false
4243	21.25	21.25	-11.25	0	61	false
4244	21.75	21.25	-11.25	0	83	false
4245	22.25	21.25	-11.25	0	48	false
4246	22.75	21.25	-11.25	0	48	false
4247	23.25	21.25	-11.25	0	23	false
4248	23.75	21.25	-11.25	0	59	false
4249	24.25	21.25	-11.25	0	49	false
4250	24.75	21.25	-11.25	0	41	false
4251	25.25	21.25	-11.25	0	41	false
4252	25.75	21.25	-11.25	0	7	false
4253	26.25	21.25	-11.25	0	31	false
4254	26.75	21.25	-11.25	0	39	false
4255	27.25	21.25	-11.25	0	17	false
4256	27.75	21.25	-11.25	0	63	false
4257	28.25	21.25	-11.25	0	60	false
4258	28.75	21.25	-11.25	0	79	false
4259	29.25	21.25	-11.25	0	98	false
4260	29.75	21.25	-11.25	0	98	false
4261	30.25	21.25	-11.25	0	100	false
4262	30.75	21.25	-11.25	0	99	false
4263	31.25	21.25	-11.25	0	100	false
4264	31.75	21.25	-11.25	0	97	false
4265	32.25	21.25	-11.25	0	87	false
4266	32.75	21.25	-11.25	0	100	false
4267	33.25	21.25	-11.25	0	91	false
4268	33.75	21.25	-11.25	0	79	false
4269	34.25	21.25	-11.25	0	54	false
4270	34.75	21.25	-11.25	0	49	false
4271	35.25	21.25	-11.25	0	44	false
4272	35.75	21.25	-11.25	0	46	false
4273	36.25	21.25	-11.25	0	42	false
4274	36.75	21.25	-11.25	0	39	false
4275	37.25	21.25	-11.25	0	39	false
4276	37.75	21.25	-11.25	0	46	false
4277	38.25	21.25	-11.25	0	46	false
4278	38.75	21.25	-11.25	0	28	false
4279	39.25	21.25	-11.25	0	81	false
4280	39.75	21.25	-11.25	0	59	false
4281	40.25	21.25	-11.25	0	83	false
4282	40.75	21.25	-11.25	0	75	false
4283	41.25	21.25	-11.25	0	84	false
4284	41.75	21.25	-11.25	0	56	false
4285	42.25	21.25	-11.25	0	56	false
4286	42.75	21.25	-11.25	0	7	false
4287	43.25	21.25	-11.25	0	19	false
4288	43.75	21.25	-11.25	0	26	false
4289	44.25	21.25	-11.25	0	58	false
4290	44.75	21.25	-11.25	0	55	false
4291	45.25	21.25	-11.25	0	58	false
4292	45.75	21.25	-11.25	0	67	false
4293	46.25	21.25	-11.25	0	50	false
4294	46.75	21.25	-11.25	0	71	false
4295	47.25	21.25	-11.25	0	44	false
4296	47.75	21.25	-11.25	0	42	false
4297	48.25	21.25	-11.25	0	35	false
4298	48.75	21.25	-11.25	0	7	false
4299	49.25	21.25	-11.25	0	23	false
4300	49.75	21.25	-11.25	0	46	false
4301	0.25	21.75	-11.75	0	8	false
4302	0.75	21.75	-11.75	0	26	false
4303	1.25	21.75	-11.75	0	48	false
4304	1.75	21.75	-11.75	0	44	false
4305	2.25	21.75	-11.75	0	43	false
4306	2.75	21.75	-11.75	0	13	false
4307	3.25	21.75	-11.75	0	3	false
4308	3.75	21.75	-11.75	0	37	false
4309	4.25	21.75	-11.75	0	69	false
4310	4.75	21.75	-11.75	0	38	false
4311	5.25	21.75	-11.75	0	17	false
4312	5.75	21.75	-11.75	0	55	false
4313	6.25	21.75	-11.75	0	73	false
4314	6.75	21.75	-11.75	0	90	false
4315	7.25	21.75	-11.75	0	93	false
4316	7.75	21.75	-11.75	0	84	false
4317	8.25	21.75	-11.75	0	6	false
4318	8.75	21.75	-11.75	0	6	false
4319	9.25	21.75	-11.75	0	2	false
4320	9.75	21.75	-11.75	0	3	false
4321	10.25	21.75	-11.75	0	11	false
4322	10.75	21.75	-11.75	0	14	false
4323	11.25	21.75	-11.75	0	52	false
4324	11.75	21.75	-11.75	0	50	false
4325	12.25	21.75	-11.75	0	14	false
4326	12.75	21.75	-11.75	0	6	false
4327	13.25	21.75	-11.75	0	3	false
4328	13.75	21.75	-11.75	0	4	false
4329	14.25	21.75	-11.75	0	16	false
4330	14.75	21.75	-11.75	0	31	false
4331	15.25	21.75	-11.75	0	49	false
4332	15.75	21.75	-11.75	0	41	false
4333	16.25	21.75	-11.75	0	42	false
4334	16.75	21.75	-11.75	0	34	false
4335	17.25	21.75	-11.75	0	67	false
4336	17.75	21.75	-11.75	0	73	false
4337	18.25	21.75	-11.75	0	87	false
4338	18.75	21.75	-11.75	0	82	false
4339	19.25	21.75	-11.75	0	74	false
4340	19.75	21.75	-11.75	0	47	false
4341	20.25	21.75	-11.75	0	30	false
4342	20.75	21.75	-11.75	0	56	false
4343	21.25	21.75	-11.75	0	56	false
4344	21.75	21.75	-11.75	0	45	false
4345	22.25	21.75	-11.75	0	6	false
4346	22.75	21.75	-11.75	0	21	false
4347	23.25	21.75	-11.75	0	36	false
4348	23.75	21.75	-11.75	0	21	false
4349	24.25	21.75	-11.75	0	49	false
4350	24.75	21.75	-11.75	0	2	false
4351	25.25	21.75	-11.75	0	2	false
4352	25.75	21.75	-11.75	0	7	false
4353	26.25	21.75	-11.75	0	39	false
4354	26.75	21.75	-11.75	0	29	false
4355	27.25	21.75	-11.75	0	20	false
4356	27.75	21.75	-11.75	0	52	false
4357	28.25	21.75	-11.75	0	38	false
4358	28.75	21.75	-11.75	0	78	false
4359	29.25	21.75	-11.75	0	93	false
4360	29.75	21.75	-11.75	0	98	false
4361	30.25	21.75	-11.75	0	95	false
4362	30.75	21.75	-11.75	0	100	false
4363	31.25	21.75	-11.75	0	100	false
4364	31.75	21.75	-11.75	0	97	false
4365	32.25	21.75	-11.75	0	87	false
4366	32.75	21.75	-11.75	0	100	false
4367	33.25	21.75	-11.75	0	91	false
4368	33.75	21.75	-11.75	0	89	false
4369	34.25	21.75	-11.75	0	72	false
4370	34.75	21.75	-11.75	0	55	false
4371	35.25	21.75	-11.75	0	44	false
4372	35.75	21.75	-11.75	0	69	false
4373	36.25	21.75	-11.75	0	74	false
4374	36.75	21.75	-11.75	0	34	false
4375	37.25	21.75	-11.75	0	35	false
4376	37.75	21.75	-11.75	0	35	false
4377	38.25	21.75	-11.75	0	54	false
4378	38.75	21.75	-11.75	0	79	false
4379	39.25	21.75	-11.75	0	81	false
4380	39.75	21.75	-11.75	0	59	false
4381	40.25	21.75	-11.75	0	83	false
4382	40.75	21.75	-11.75	0	92	false
4383	41.25	21.75	-11.75	0	76	false
4384	41.75	21.75	-11.75	0	43	false
4385	42.25	21.75	-11.75	0	59	false
4386	42.75	21.75	-11.75	0	77	false
4387	43.25	21.75	-11.75	0	86	false
4388	43.75	21.75	-11.75	0	26	false
4389	44.25	21.75	-11.75	0	74	false
4390	44.75	21.75	-11.75	0	84	false
4391	45.25	21.75	-11.75	0	58	false
4392	45.75	21.75	-11.75	0	88	false
4393	46.25	21.75	-11.75	0	88	false
4394	46.75	21.75	-11.75	0	71	false
4395	47.25	21.75	-11.75	0	44	false
4396	47.75	21.75	-11.75	0	52	false
4397	48.25	21.75	-11.75	0	35	false
4398	48.75	21.75	-11.75	0	7	false
4399	49.25	21.75	-11.75	0	37	false
4400	49.75	21.75	-11.75	0	37	false
4401	0.25	22.25	-12.25	0	8	false
4402	0.75	22.25	-12.25	0	9	false
4403	1.25	22.25	-12.25	0	48	false
4404	1.75	22.25	-12.25	0	44	false
4405	2.25	22.25	-12.25	0	43	false
4406	2.75	22.25	-12.25	0	2	false
4407	3.25	22.25	-12.25	0	3	false
4408	3.75	22.25	-12.25	0	42	false
4409	4.25	22.25	-12.25	0	38	false
4410	4.75	22.25	-12.25	0	28	false
4411	5.25	22.25	-12.25	0	55	false
4412	5.75	22.25	-12.25	0	55	false
4413	6.25	22.25	-12.25	0	88	false
4414	6.75	22.25	-12.25	0	90	false
4415	7.25	22.25	-12.25	0	93	false
4416	7.75	22.25	-12.25	0	83	false
4417	8.25	22.25	-12.25	0	73	false
4418	8.75	22.25	-12.25	0	6	false
4419	9.25	22.25	-12.25	0	2	false
4420	9.75	22.25	-12.25	0	5	false
4421	10.25	22.25	-12.25	0	11	false
4422	10.75	22.25	-12.25	0	14	false
4423	11.25	22.25	-12.25	0	42	false
4424	11.75	22.25	-12.25	0	25	false
4425	12.25	22.25	-12.25	0	14	false
4426	12.75	22.25	-12.25	0	14	false
4427	13.25	22.25	-12.25	0	18	false
4428	13.75	22.25	-12.25	0	6	false
4429	14.25	22.25	-12.25	0	45	false
4430	14.75	22.25	-12.25	0	47	false
4431	15.25	22.25	-12.25	0	49	false
4432	15.75	22.25	-12.25	0	41	false
4433	16.25	22.25	-12.25	0	41	false
4434	16.75	22.25	-12.25	0	2	false
4435	17.25	22.25	-12.25	0	49	false
4436	17.75	22.25	-12.25	0	73	false
4437	18.25	22.25	-12.25	0	95	false
4438	18.75	22.25	-12.25	0	79	false
4439	19.25	22.25	-12.25	0	96	false
4440	19.75	22.25	-12.25	0	75	false
4441	20.25	22.25	-12.25	0	30	false
4442	20.75	22.25	-12.25	0	56	false
4443	21.25	22.25	-12.25	0	19	false
4444	21.75	22.25	-12.25	0	45	false
4445	22.25	22.25	-12.25	0	18	false
4446	22.75	22.25	-12.25	0	21	false
4447	23.25	22.25	-12.25	0	36	false
4448	23.75	22.25	-12.25	0	21	false
4449	24.25	22.25	-12.25	0	29	false
4450	24.75	22.25	-12.25	0	18	false
4451	25.25	22.25	-12.25	0	18	false
4452	25.75	22.25	-12.25	0	9	false
4453	26.25	22.25	-12.25	0	11	false
4454	26.75	22.25	-12.25	0	29	false
4455	27.25	22.25	-12.25	0	20	false
4456	27.75	22.25	-12.25	0	52	false
4457	28.25	22.25	-12.25	0	38	false
4458	28.75	22.25	-12.25	0	78	false
4459	29.25	22.25	-12.25	0	87	false
4460	29.75	22.25	-12.25	0	87	false
4461	30.25	22.25	-12.25	0	95	false
4462	30.75	22.25	-12.25	0	98	false
4463	31.25	22.25	-12.25	0	93	false
4464	31.75	22.25	-12.25	0	97	false
4465	32.25	22.25	-12.25	0	87	false
4466	32.75	22.25	-12.25	0	100	false
4467	33.25	22.25	-12.25	0	91	false
4468	33.75	22.25	-12.25	0	89	false
4469	34.25	22.25	-12.25	0	63	false
4470	34.75	22.25	-12.25	0	55	false
4471	35.25	22.25	-12.25	0	44	false
4472	35.75	22.25	-12.25	0	86	false
4473	36.25	22.25	-12.25	0	74	false
4474	36.75	22.25	-12.25	0	34	false
4475	37.25	22.25	-12.25	0	35	false
4476	37.75	22.25	-12.25	0	35	false
4477	38.25	22.25	-12.25	0	82	false
4478	38.75	22.25	-12.25	0	79	false
4479	39.25	22.25	-12.25	0	95	false
4480	39.75	22.25	-12.25	0	70	false
4481	40.25	22.25	-12.25	0	73	false
4482	40.75	22.25	-12.25	0	90	false
4483	41.25	22.25	-12.25	0	76	false
4484	41.75	22.25	-12.25	0	43	false
4485	42.25	22.25	-12.25	0	59	false
4486	42.75	22.25	-12.25	0	77	false
4487	43.25	22.25	-12.25	0	86	false
4488	43.75	22.25	-12.25	0	74	false
4489	44.25	22.25	-12.25	0	74	false
4490	44.75	22.25	-12.25	0	84	false
4491	45.25	22.25	-12.25	0	62	false
4492	45.75	22.25	-12.25	0	69	false
4493	46.25	22.25	-12.25	0	69	false
4494	46.75	22.25	-12.25	0	75	false
4495	47.25	22.25	-12.25	0	27	false
4496	47.75	22.25	-12.25	0	34	false
4497	48.25	22.25	-12.25	0	24	false
4498	48.75	22.25	-12.25	0	29	false
4499	49.25	22.25	-12.25	0	70	false
4500	49.75	22.25	-12.25	0	66	false
4501	0.25	22.75	-12.75	0	8	false
4502	0.75	22.75	-12.75	0	6	false
4503	1.25	22.75	-12.75	0	19	false
4504	1.75	22.75	-12.75	0	44	false
4505	2.25	22.75	-12.75	0	38	false
4506	2.75	22.75	-12.75	0	2	false
4507	3.25	22.75	-12.75	0	4	false
4508	3.75	22.75	-12.75	0	42	false
4509	4.25	22.75	-12.75	0	47	false
4510	4.75	22.75	-12.75	0	35	false
4511	5.25	22.75	-12.75	0	53	false
4512	5.75	22.75	-12.75	0	88	false
4513	6.25	22.75	-12.75	0	88	false
4514	6.75	22.75	-12.75	0	72	false
4515	7.25	22.75	-12.75	0	91	false
4516	7.75	22.75	-12.75	0	92	false
4517	8.25	22.75	-12.75	0	73	false
4518	8.75	22.75	-12.75	0	8	false
4519	9.25	22.75	-12.75	0	10	false
4520	9.75	22.75	-12.75	0	5	false
4521	10.25	22.75	-12.75	0	11	false
4522	10.75	22.75	-12.75	0	33	false
4523	11.25	22.75	-12.75	0	43	false
4524	11.75	22.75	-12.75	0	37	false
4525	12.25	22.75	-12.75	0	14	false
4526	12.75	22.75	-12.75	0	31	false
4527	13.25	22.75	-12.75	0	17	false
4528	13.75	22.75	-12.75	0	16	false
4529	14.25	22.75	-12.75	0	45	false
4530	14.75	22.75	-12.75	0	55	false
4531	15.25	22.75	-12.75	0	57	false
4532	15.75	22.75	-12.75	0	68	false
4533	16.25	22.75	-12.75	0	41	false
4534	16.75	22.75	-12.75	0	2	false
4535	17.25	22.75	-12.75	0	34	false
4536	17.75	22.75	-12.75	0	72	false
4537	18.25	22.75	-12.75	0	93	false
4538	18.75	22.75	-12.75	0	79	false
4539	19.25	22.75	-12.75	0	96	false
4540	19.75	22.75	-12.75	0	85	false
4541	20.25	22.75	-12.75	0	78	false
4542	20.75	22.75	-12.75	0	59	false
4543	21.25	22.75	-12.75	0	19	false
4544	21.75	22.75	-12.75	0	32	false
4545	22.25	22.75	-12.75	0	16	false
4546	22.75	22.75	-12.75	0	21	false
4547	23.25	22.75	-12.75	0	36	false
4548	23.75	22.75	-12.75	0	21	false
4549	24.25	22.75	-12.75	0	36	false
4550	24.75	22.75	-12.75	0	21	false
4551	25.25	22.75	-12.75	0	21	false
4552	25.75	22.75	-12.75	0	9	false
4553	26.25	22.75	-12.75	0	11	false
4554	26.75	22.75	-12.75	0	8	false
4555	27.25	22.75	-12.75	0	22	false
4556	27.75	22.75	-12.75	0	52	false
4557	28.25	22.75	-12.75	0	63	false
4558	28.75	22.75	-12.75	0	86	false
4559	29.25	22.75	-12.75	0	87	false
4560	29.75	22.75	-12.75	0	90	false
4561	30.25	22.75	-12.75	0	100	false
4562	30.75	22.75	-12.75	0	98	false
4563	31.25	22.75	-12.75	0	98	false
4564	31.75	22.75	-12.75	0	94	false
4565	32.25	22.75	-12.75	0	87	false
4566	32.75	22.75	-12.75	0	95	false
4567	33.25	22.75	-12.75	0	90	false
4568	33.75	22.75	-12.75	0	95	false
4569	34.25	22.75	-12.75	0	63	false
4570	34.75	22.75	-12.75	0	36	false
4571	35.25	22.75	-12.75	0	95	false
4572	35.75	22.75	-12.75	0	95	false
4573	36.25	22.75	-12.75	0	74	false
4574	36.75	22.75	-12.75	0	78	false
